Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
5/19/21,6107,20,Tulare County,CA,28.2,131626,131623,35.3,129305,39.9,35485,65.4,97.1,160134,34.3,160018,43,155653,48,40104,73.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/19/21,6077,20,San Joaquin County,CA,28.9,220401,220335,35.1,216466,38.8,67290,67.4,97.1,339942,44.6,339628,54,329938,59.2,91346,91.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/19/21,6079,20,San Luis Obispo County,CA,36.9,104593,104592,41.7,103402,44.3,38077,64.5,97.1,133029,47,132923,53,129468,55.4,44913,76.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/19/21,6087,20,Santa Cruz County,CA,46,125719,125716,52.5,122626,55.4,35055,74.2,97.1,165427,60.5,165232,69,159081,71.9,43925,93,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/19/21,6043,20,Mariposa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/19/21,6027,20,Inyo County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/19/21,6037,20,Los Angeles County,CA,40.1,4027410,4027188,46.7,3954232,50.1,951158,67.3,97.1,5068704,50.5,5065274,58.8,4915088,62.3,1115512,78.9,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
5/19/21,6075,20,San Francisco County,CA,55.3,487367,487353,61.1,480719,63,103203,72.8,97.1,600320,68.1,599665,75.1,583527,76.4,118407,83.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6065,20,Riverside County,CA,31.8,785302,785292,37.9,771003,41.5,247117,67.5,97.1,977051,39.5,976576,47.1,949437,51.1,288900,78.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6093,20,Siskiyou County,CA,32,13934,13934,36.9,13860,39.8,6816,59.9,97.1,17178,39.5,17173,45.4,16985,48.8,8144,71.6,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6005,20,Amador County,CA,32,12731,12729,35.5,12678,37.6,6578,60.1,97.1,19403,48.8,19400,54.2,19208,56.9,9394,85.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6019,20,Fresno County,CA,32.9,328697,328678,40.6,323247,45.1,90786,72.4,97.1,412626,41.3,412365,50.9,401386,56,110462,88.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/19/21,6105,20,Trinity County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/19/21,6101,20,Sutter County,CA,31.2,30253,30251,37.5,29974,41.6,10261,68,97.1,38504,39.7,38484,47.7,37739,52.4,12149,80.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6049,20,Modoc County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/19/21,6095,20,Solano County,CA,36,161012,161008,42.1,158787,45.5,49123,67.1,97.1,220820,49.3,220583,57.7,214083,61.3,59930,81.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6025,20,Imperial County,CA,32.3,58545,58540,40,57312,44.2,14497,60.1,97.1,83341,46,83289,56.9,80178,61.9,18994,78.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6083,20,Santa Barbara County,CA,42.9,191499,191495,50.4,187826,54,52055,74.2,97.1,235695,52.8,235473,61.9,228166,65.6,62074,88.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/19/21,6063,20,Plumas County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/19/21,6081,20,San Mateo County,CA,51.5,395034,395028,59.5,386738,63.3,98825,77.9,97.1,498167,65,497580,74.9,477164,78,112138,88.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6033,20,Lake County,CA,35.2,22668,22667,41.1,22568,44.5,9775,65.8,97.1,26824,41.7,26818,48.6,26588,52.4,10833,73,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6057,20,Nevada County,CA,38.5,38455,38450,43.2,37901,45.8,16753,59.2,97.1,47839,48,47794,53.7,46509,56.1,19605,69.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/19/21,6113,20,Yolo County,CA,41.4,91339,91332,47.9,89455,51.2,21934,76.9,97.1,116045,52.6,115851,60.8,110822,63.4,26043,91.4,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/19/21,6067,20,Sacramento County,CA,36.1,560273,560249,42.7,551086,46.4,161807,72,97.1,710456,45.8,709846,54.1,687554,57.8,182059,81,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/19/21,6099,20,Stanislaus County,CA,27.7,152553,152480,33.7,149089,37.1,44423,60.1,97.1,256773,46.6,256534,56.6,249384,62,71817,97.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/19/21,6085,20,Santa Clara County,CA,51.4,991303,991291,59.9,966779,63.9,212385,79.2,97.1,1250624,64.9,1249213,75.5,1197023,79.2,241418,90,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6031,20,Kings County,CA,21,32191,32191,25.8,31678,28.4,7932,49.5,97.1,43399,28.4,43374,34.8,42377,38,9728,60.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/19/21,6069,20,San Benito County,CA,33.2,20876,20876,39.8,20451,43.7,5346,64.8,97.1,27116,43.2,27099,51.7,26151,55.9,6211,75.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6103,20,Tehama County,CA,22.8,14852,14852,27,14730,29.7,6278,49.1,97.1,18271,28.1,18270,33.2,18044,36.4,7371,57.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/19/21,6097,20,Sonoma County,CA,48.5,239543,239499,55.3,235692,59.1,78621,76.8,97.1,293707,59.4,293383,67.7,283776,71.2,88436,86.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6109,20,Tuolumne County,CA,36.9,20126,20124,41.5,19997,44.1,10476,71.2,97.1,25793,47.3,25777,53.1,25543,56.4,12447,84.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6047,20,Merced County,CA,22.7,63050,63022,28.1,62273,31.7,18022,57,97.1,93886,33.8,93800,41.8,91630,46.6,24869,78.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/19/21,6013,20,Contra Costa County,CA,51.3,591356,591340,59.8,576537,64.4,156318,83.3,97.1,679604,58.9,678901,68.7,650384,72.7,168966,90,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6051,20,Mono County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
5/19/21,6009,20,Calaveras County,CA,32.3,14848,14843,36.3,14720,38.7,7773,60.4,97.1,21673,47.2,21655,52.9,21377,56.1,10080,78.3,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/19/21,UNK,20,Unknown County,CA,0,480946,480830,0,476700,0,116545,0,97.1,737460,0,736610,0,719886,0,159766,0,,,,,
5/19/21,6035,20,Lassen County,CA,22.2,6795,6795,25.1,6781,26.8,2970,62.7,97.1,7910,25.9,7910,29.3,7850,31,3289,69.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6003,20,Alpine County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/19/21,6017,20,El Dorado County,CA,37.4,72120,72118,42.6,71219,46,28417,67.2,97.1,87374,45.3,87308,51.6,85004,54.9,31456,74.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/19/21,6059,20,Orange County,CA,41.8,1326778,1326715,48.7,1302713,52.4,356509,73.4,97.1,1665694,52.5,1664487,61,1613378,64.9,409842,84.4,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6111,20,Ventura County,CA,42,355714,355709,49.2,349218,53.3,102350,74.9,97.1,445227,52.6,444963,61.6,430371,65.7,116559,85.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6039,20,Madera County,CA,29.8,46918,46915,36.5,45947,40.2,15177,67.2,97.1,58889,37.4,58863,45.8,57179,50.1,18642,82.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6073,20,San Diego County,CA,28.4,948875,948844,33.2,934653,35.6,257872,53.2,97.1,2406442,72.1,2405172,84.2,2344196,89.4,648685,99.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6041,20,Marin County,CA,61.2,158502,158497,69.7,153795,74.1,49308,83,97.1,185223,71.6,184830,81.3,174278,84,52757,88.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/19/21,6071,20,San Bernardino County,CA,29.5,642581,642553,35.6,630435,39.1,169207,64.9,97.1,812317,37.3,811778,45,788858,49,198416,76.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/19/21,6007,20,Butte County,CA,32.7,71690,71689,37.8,70858,40.5,26038,64.7,97.1,85845,39.2,85816,45.2,84467,48.3,30288,75.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/19/21,6055,20,Napa County,CA,50,68809,68806,57.2,67466,61.4,21233,78.2,97.1,84343,61.2,84227,70,81169,73.8,23589,86.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/19/21,6061,20,Placer County,CA,40.1,159917,159916,46.7,157054,50.6,59281,74.7,97.1,194009,48.7,193876,56.6,187882,60.5,66713,84,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
5/19/21,6089,20,Shasta County,CA,28.1,50615,50613,32.8,50146,35.5,22147,58.2,97.1,65758,36.5,65738,42.6,64780,45.9,28208,74.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/19/21,6021,20,Glenn County,CA,30.9,8781,8781,37.5,8677,41.7,3201,71.5,97.1,10233,36,10232,43.7,10065,48.3,3621,80.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/19/21,6053,20,Monterey County,CA,38.7,168053,168051,46.8,164251,51.1,42545,70.1,97.1,214654,49.5,214520,59.8,207813,64.7,50069,82.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
5/19/21,6115,20,Yuba County,CA,23.7,18654,18654,29.2,18496,32.4,6118,59.6,97.1,24892,31.6,24879,39,24456,42.8,7538,73.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6017,20,El Dorado County,CA,36.7,70762,70760,41.8,69946,45.2,28199,66.7,97.1,86779,45,86728,51.2,84661,54.7,31405,74.2,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/18/21,6061,20,Placer County,CA,39.8,158706,158705,46.3,155939,50.2,59192,74.6,97.1,192952,48.4,192854,56.3,187372,60.4,66657,84,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
5/18/21,6073,20,San Diego County,CA,28.3,944146,944116,33.1,930430,35.5,257626,53.2,97.1,2398726,71.9,2397590,83.9,2338615,89.1,648376,99.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6035,20,Lassen County,CA,22.2,6773,6773,25.1,6760,26.7,2965,62.6,97.1,7899,25.8,7899,29.2,7839,31,3288,69.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6097,20,Sonoma County,CA,48.2,238188,238144,55,234467,58.8,78517,76.7,97.1,292608,59.2,292317,67.5,283194,71,88383,86.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6037,20,Los Angeles County,CA,39.8,3991974,3991757,46.3,3921436,49.7,947921,67,97.1,5037312,50.2,5034542,58.4,4893500,62,1113929,78.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6043,20,Mariposa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/18/21,6021,20,Glenn County,CA,30.8,8744,8744,37.4,8642,41.5,3192,71.3,97.1,10205,35.9,10204,43.6,10044,48.2,3617,80.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/18/21,6013,20,Contra Costa County,CA,51,587749,587733,59.5,573240,64.1,156086,83.2,97.1,675555,58.6,674963,68.3,648166,72.4,168835,89.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6023,20,Humboldt County,CA,39.5,53493,53493,45.1,52719,48,17889,71,97.1,64074,47.3,64050,54,62737,57.1,20390,80.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/18/21,6065,20,Riverside County,CA,31.5,778729,778719,37.6,764945,41.2,246590,67.4,97.1,971805,39.3,971444,46.9,946079,51,288574,78.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6019,20,Fresno County,CA,32.6,325993,325975,40.2,320795,44.7,90529,72.2,97.1,407941,40.8,407727,50.3,397600,55.4,109449,87.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/18/21,6107,20,Tulare County,CA,28.1,130779,130776,35.1,128544,39.7,35402,65.2,97.1,159181,34.1,159079,42.7,154997,47.8,40026,73.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6027,20,Inyo County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/18/21,6039,20,Madera County,CA,29.7,46667,46664,36.3,45701,40,15142,67.1,97.1,58579,37.2,58559,45.5,56938,49.9,18587,82.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6063,20,Plumas County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/18/21,6029,20,Kern County,CA,26.8,241258,241242,33.2,236267,36.9,64001,63.3,97.1,299323,33.3,299152,41.1,290638,45.3,75373,74.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6053,20,Monterey County,CA,38.4,166883,166881,46.5,163174,50.8,42463,69.9,97.1,213424,49.2,213342,59.4,207152,64.5,50013,82.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
5/18/21,6109,20,Tuolumne County,CA,36.8,20022,20020,41.3,19897,43.9,10453,71.1,97.1,25727,47.2,25711,53,25478,56.2,12421,84.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6005,20,Amador County,CA,31.9,12688,12686,35.4,12640,37.5,6570,60,97.1,19356,48.7,19353,54,19171,56.8,9386,85.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6093,20,Siskiyou County,CA,31.9,13910,13910,36.8,13836,39.8,6813,59.9,97.1,17165,39.4,17161,45.4,16975,48.8,8142,71.6,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6009,20,Calaveras County,CA,32.2,14803,14798,36.2,14678,38.5,7762,60.3,97.1,21631,47.1,21613,52.8,21339,56,10070,78.3,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/18/21,6041,20,Marin County,CA,61.1,158059,158054,69.5,153393,73.9,49247,82.9,97.1,182733,70.6,182525,80.2,173911,83.8,52731,88.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6075,20,San Francisco County,CA,54.6,481637,481623,60.4,475189,62.2,102205,72.1,97.1,596807,67.7,596263,74.7,581371,76.2,118268,83.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6001,20,Alameda County,CA,49.3,823481,823430,57.1,807060,60.6,186766,78.2,97.1,1019698,61,1018725,70.6,983579,73.9,209965,87.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6045,20,Mendocino County,CA,41.6,36084,36070,48.3,35588,52,14134,70.6,97.1,42384,48.9,42334,56.7,41358,60.4,15808,78.9,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
5/18/21,6091,20,Sierra County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
5/18/21,6047,20,Merced County,CA,22.5,62526,62498,27.9,61784,31.5,17961,56.8,97.1,93423,33.6,93340,41.6,91289,46.5,24842,78.5,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6059,20,Orange County,CA,41.4,1315811,1315749,48.2,1292623,52,355828,73.3,97.1,1658461,52.2,1657467,60.8,1609008,64.7,409491,84.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6095,20,Solano County,CA,35.6,159495,159491,41.7,157402,45.1,48997,67,97.1,218866,48.9,218687,57.2,213055,61,59823,81.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6071,20,San Bernardino County,CA,29.2,636947,636919,35.3,625197,38.8,168785,64.8,97.1,807793,37.1,807333,44.7,785950,48.8,198169,76.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6085,20,Santa Clara County,CA,50.7,976652,976640,59,953726,63.1,212000,79,97.1,1241668,64.4,1240615,75,1193422,78.9,241222,89.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6033,20,Lake County,CA,34.9,22459,22458,40.7,22360,44.1,9753,65.7,97.1,26764,41.6,26758,48.5,26537,52.3,10826,72.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6089,20,Shasta County,CA,28,50344,50342,32.6,49886,35.3,22096,58,97.1,65468,36.4,65457,42.4,64629,45.8,28185,74,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6105,20,Trinity County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/18/21,6113,20,Yolo County,CA,41.1,90646,90639,47.5,88829,50.8,21874,76.7,97.1,115566,52.4,115386,60.5,110495,63.2,25976,91.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/18/21,6077,20,San Joaquin County,CA,28.6,218119,218053,34.7,214402,38.5,67133,67.3,97.1,337869,44.3,337577,53.7,328391,58.9,91223,91.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,6049,20,Modoc County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/18/21,6103,20,Tehama County,CA,22.7,14797,14797,26.9,14676,29.6,6262,49,97.1,18218,28,18217,33.1,18000,36.3,7361,57.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/18/21,6031,20,Kings County,CA,20.9,31974,31974,25.6,31482,28.2,7911,49.4,97.1,43106,28.2,43088,34.6,42167,37.8,9700,60.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/18/21,6101,20,Sutter County,CA,31,30081,30079,37.3,29807,41.4,10243,67.9,97.1,38280,39.5,38264,47.4,37567,52.2,12137,80.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6011,20,Colusa County,CA,29.6,6368,6367,35.9,6325,40.3,2008,62.5,97.1,8673,40.3,8670,48.8,8555,54.5,2478,77.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6111,20,Ventura County,CA,41.7,353019,353014,48.8,346743,52.9,102215,74.8,97.1,442834,52.3,442616,61.2,428898,65.5,116449,85.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6007,20,Butte County,CA,32.5,71277,71276,37.5,70463,40.3,26003,64.6,97.1,85555,39,85533,45.1,84261,48.2,30266,75.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6069,20,San Benito County,CA,32.9,20672,20672,39.4,20270,43.3,5340,64.7,97.1,26879,42.8,26867,51.2,26028,55.6,6207,75.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/18/21,6051,20,Mono County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
5/18/21,6115,20,Yuba County,CA,23.5,18505,18505,29,18354,32.2,6114,59.5,97.1,24732,31.4,24723,38.7,24343,42.7,7535,73.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/18/21,UNK,20,Unknown County,CA,0,476798,476683,0,472712,0,115606,0,97.1,733655,0,732852,0,717004,0,159480,0,,,,,
5/18/21,6083,20,Santa Barbara County,CA,42.7,190874,190870,50.2,187244,53.8,52011,74.2,97.1,234902,52.6,234695,61.7,227665,65.4,62033,88.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
5/18/21,6025,20,Imperial County,CA,32,57946,57941,39.6,56773,43.8,14478,60,97.1,83040,45.8,82992,56.7,79928,61.7,18980,78.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/18/21,6067,20,Sacramento County,CA,35.7,553395,553372,42.2,544938,45.8,161424,71.8,97.1,706340,45.5,705826,53.8,685130,57.6,181844,80.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/18/21,6081,20,San Mateo County,CA,50.8,389685,389679,58.7,381785,62.4,98453,77.6,97.1,495381,64.6,494905,74.5,475837,77.8,112068,88.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/18/21,6079,20,San Luis Obispo County,CA,36.7,103872,103871,41.4,102733,44,38020,64.4,97.1,132343,46.7,132260,52.7,129129,55.3,44874,76,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/18/21,6087,20,Santa Cruz County,CA,45.8,125083,125080,52.2,122017,55.1,35029,74.2,97.1,164757,60.3,164584,68.7,158755,71.7,43899,93,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
