date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
11/3/20,Out of state,County,,,,,,1134,95622,23,3342,,,,,767
4/4/21,Tuolumne,County,52351,0,3980,0,55,31,91063,0,4573,0,3980,0,57,767
6/2/20,Fresno,County,1032227,94,3387,1,52,1352,29954,74,2563,63,1917,1,34,767
4/3/21,Kings,County,156444,0,22578,0,242,176,327674,4,26039,9,22580,0,239,767
6/18/20,Marin,County,260800,192,1440,0,20,1281,29595,192,1453,48,819,0,17,767
10/29/20,Santa Barbara,County,456373,23,10360,1,130,1655,204410,24,11543,30,9902,1,128,767
6/10/21,Amador,County,38531,4,3727,0,47,437,127411,1,4259,3,3709,0,46,767
1/1/21,Napa,County,139652,63,6433,1,29,352,155977,31,6592,98,5899,0,28,767
2/10/21,Butte,County,217769,28,10986,1,175,756,171484,26,11243,31,10594,2,155,767
6/24/21,Orange,County,3228519,61,255605,0,5133,6136,4083013,89,311309,41,255520,1,5117,7670
7/12/20,San Diego,County,3370418,385,24647,9,476,2728,355567,219,20632,558,19929,0,422,7670
1/29/21,San Francisco,County,892280,138,31791,5,413,7499,1458498,187,40283,101,31294,17,307,7672
7/18/21,San Joaquin,County,782545,0,74989,0,1430,,1126801,,85791,302,74997,1,1431,7672
3/28/21,Riverside,County,2468145,62,286492,1,4416,3351,2633201,75,339210,104,282811,0,4132,7674
12/5/20,Alameda,County,1685886,546,36209,6,456,6715,1093163,556,41455,910,32781,0,465,7678
1/29/21,Lassen,County,30065,6,4941,0,16,201,95085,5,5637,9,4874,0,1,768
5/9/20,Santa Barbara,County,456373,12,1611,0,11,460,12798,7,1551,191,1245,2,10,768
7/14/21,Santa Barbara,County,456373,30,34805,0,460,894,698323,38,40202,40,34719,0,461,768
1/21/21,Merced,County,287420,174,25163,2,325,2648,235463,236,25991,206,24426,2,245,768
12/24/20,Napa,County,139652,66,5707,0,26,608,148484,64,5892,93,5265,1,26,768
11/30/20,Orange,County,3228519,2018,87618,14,1715,21260,1497778,2398,100956,654,78711,1,1568,7683
4/25/21,Los Angeles,County,10257557,221,1195212,4,24272,25662,19375851,299,1531080,367,1190970,-3,23799,76891
11/20/20,Yolo,County,223612,95,4655,0,81,1052,97526,108,4919,108,4081,2,74,769
1/4/21,Unknown,County,,0,6,0,0,0,7,0,3,64,1235,0,0,769
5/27/20,Fresno,County,1032227,84,2861,0,43,1113,23986,87,2127,124,1620,5,27,769
11/19/20,Santa Cruz,County,273999,92,4222,2,31,2109,133437,97,4098,61,3679,0,25,769
11/12/20,Ventura,County,852747,215,16972,3,183,4876,415154,221,19780,212,16013,0,158,7693
10/14/20,San Diego,County,3370418,292,53256,1,873,11492,930414,334,43618,303,51329,4,844,7695
3/5/21,San Diego,County,3370418,259,265618,4,3592,11161,3473026,302,279959,499,262357,12,3371,-76951
6/25/20,California,State,40129160,9400,267949,69,6487,128522,4251946,11270,297217,4890,200461,114,5717,76969
11/2/20,Los Angeles,County,10257557,2560,316246,13,7233,68182,6692162,3012,405436,1403,307620,2,7079,76999
5/17/21,Unknown,County,,0,10,0,0,5,248,0,10,-10,26,0,0,-77
5/29/20,Tehama,County,65885,0,9,0,1,99,2318,0,9,0,4,0,1,77
7/26/20,Calaveras,County,44289,4,129,0,1,18,5829,2,168,0,103,0,1,77
7/31/20,Shasta,County,177925,4,491,0,11,410,25565,11,500,-1,305,1,9,77
5/22/20,Sutter,County,105747,1,41,0,2,81,2333,1,38,0,38,0,2,77
10/13/20,Tehama,County,65885,16,778,0,8,253,20479,19,827,9,717,0,3,77
9/8/20,Lake,County,64871,23,424,0,6,216,14963,22,489,3,370,2,4,77
5/25/21,Lake,County,64871,2,3520,1,63,210,70765,1,4097,2,3508,1,44,77
6/1/20,Lake,County,64871,0,32,0,0,110,2448,0,27,3,22,0,0,77
7/15/20,Amador,County,38531,4,73,0,0,134,5179,5,75,0,44,0,0,77
9/4/20,Amador,County,38531,0,276,0,16,60,15311,0,311,0,274,0,16,77
12/19/20,Plumas,County,18997,6,416,0,1,13,10030,1,378,7,343,0,0,77
2/17/21,Amador,County,38531,7,3440,1,42,748,87869,14,3919,2,3415,-1,38,77
5/17/21,Tehama,County,65885,4,5019,0,63,202,59737,4,4942,3,5016,0,63,77
7/19/20,Calaveras,County,44289,4,104,0,1,24,5251,3,146,0,89,0,0,77
8/17/20,Glenn,County,29348,2,425,0,3,29,4008,1,376,2,402,0,2,77
1/5/21,Tehama,County,65885,73,3509,0,42,363,38540,80,3307,65,3255,0,9,77
5/27/21,Mariposa,County,17795,0,432,0,3,48,22896,0,476,0,427,0,5,77
10/31/20,Glenn,County,29348,6,710,0,3,20,8958,2,671,4,678,0,3,77
12/14/20,Glenn,County,29348,13,1298,0,9,116,13627,15,1255,15,1186,0,9,77
11/3/20,Lassen,County,30065,8,804,0,1,724,40398,8,1060,0,782,0,0,77
2/12/21,Glenn,County,29348,2,2192,0,16,58,19374,4,2234,9,2175,0,14,77
5/31/20,Yuba,County,79290,0,30,0,1,27,2302,0,22,1,26,0,1,77
6/4/20,Humboldt,County,134098,0,115,0,4,196,8194,1,134,6,109,0,2,77
4/3/21,Siskiyou,County,43956,0,1506,0,12,14,29344,0,1632,1,1509,0,7,77
12/11/20,Plumas,County,18997,11,358,0,0,19,9371,8,326,5,286,0,0,77
8/14/20,Mono,County,13961,0,162,0,1,14,3568,0,156,2,126,0,1,77
1/15/21,Colusa,County,22593,15,1621,0,10,49,11878,15,1475,6,1541,0,7,77
1/18/21,Colusa,County,22593,13,1657,0,10,50,11984,11,1504,20,1608,0,7,77
2/7/21,Mono,County,13961,1,1165,0,3,7,13615,2,1304,6,1165,0,3,77
4/29/21,Mono,County,13961,0,1253,0,3,73,17788,0,1407,1,1259,0,3,77
9/20/20,Siskiyou,County,43956,0,153,0,0,7,11040,0,190,0,146,0,0,77
11/13/20,Calaveras,County,44289,5,393,0,22,126,16611,6,430,5,378,0,21,77
7/11/20,Calaveras,County,44289,0,83,0,0,68,4537,2,118,1,62,0,0,77
5/31/20,Lassen,County,30065,0,6,0,0,2,1285,0,15,0,4,0,0,77
8/17/20,Inyo,County,18453,7,157,0,8,55,3618,6,159,-1,124,0,1,77
11/19/20,Trinity,County,13354,10,158,0,0,111,4644,11,144,2,97,0,0,77
5/29/21,Plumas,County,18997,2,695,0,4,15,22590,0,669,1,689,0,4,77
9/15/20,Kern,County,927251,86,31276,2,396,2657,272371,131,34988,85,30429,0,368,770
10/27/20,Placer,County,400434,43,4529,1,59,1564,125554,29,4739,36,4197,0,57,770
2/19/21,Lassen,County,30065,9,5095,0,18,277,104779,10,5843,5,5057,0,1,770
2/9/21,Yolo,County,223612,32,12495,0,194,2616,215643,33,12411,51,12220,12,174,770
4/22/21,Riverside,County,2468145,95,289051,1,4457,7056,2807448,142,342588,63,286362,10,4398,7701
1/12/21,Alameda,County,1685886,848,66353,14,808,16105,1522312,1081,75378,693,62642,25,677,7702
4/30/21,Yolo,County,223612,21,13802,0,210,2616,418067,25,13891,11,13756,3,208,771
9/7/20,Marin,County,260800,12,6385,2,109,287,117084,7,6947,20,6296,0,67,771
1/19/21,Santa Cruz,County,273999,131,13565,2,148,2905,249465,166,13583,112,12410,0,106,771
5/25/21,San Luis Obispo,County,278862,18,21176,0,255,1561,536298,18,23035,7,21153,0,256,771
4/16/21,Los Angeles,County,10257557,391,1192379,8,24204,79569,18820728,650,1526789,544,1187818,29,23627,77120
3/25/21,Riverside,County,2468145,83,286257,1,4410,7148,2620068,144,338916,82,282492,20,4078,7714
5/19/21,Alameda,County,1685886,73,87832,2,1236,10367,2702144,92,102848,73,87889,6,1260,7715
11/9/20,San Bernardino,County,2217398,1240,73949,3,1316,12016,907711,1435,87125,603,69015,0,1182,7716
11/30/20,Santa Clara,County,1967585,1204,39784,6,481,19471,1531158,993,43217,785,35019,0,451,7717
6/14/21,San Diego,County,3370418,76,281632,1,3774,16346,4839604,116,304807,46,281314,0,3770,7718
11/18/20,Tulare,County,484423,218,20310,3,320,2355,225029,271,23132,110,19286,1,306,772
3/9/21,Sonoma,County,496668,44,28528,0,308,3283,580565,55,31234,30,28601,0,284,772
10/5/20,Stanislaus,County,562303,50,16856,0,391,1820,171905,68,19745,19,16730,0,351,772
8/29/20,Santa Cruz,County,273999,12,1897,0,7,375,58252,13,1697,-1,1746,0,7,772
3/2/21,Santa Cruz,County,273999,19,15414,0,195,2351,317340,30,15934,36,14611,0,185,772
6/24/21,San Luis Obispo,County,278862,4,21305,0,255,559,559881,3,23227,3,21326,-1,256,772
9/10/20,Tulare,County,484423,50,15385,0,261,1104,134452,98,17635,73,14860,1,250,772
8/20/20,Merced,County,287420,127,7657,0,93,973,55503,79,7784,91,7173,2,68,772
11/26/20,Merced,County,287420,58,12143,0,173,110,132747,21,12163,94,11440,0,172,772
12/6/20,El Dorado,County,193098,64,3892,0,9,432,83189,40,3448,25,3086,0,8,772
4/24/21,Alameda,County,1685886,71,86213,1,1215,3615,2492315,75,100578,81,86016,1,1257,7720
11/19/20,Los Angeles,County,10257557,4715,370931,37,7568,86804,7804592,5622,468864,4818,349493,27,7365,77244
12/6/20,Sacramento,County,1567975,664,47128,11,741,5001,805657,646,50162,930,42808,13,638,7726
4/5/21,Santa Clara,County,1967585,166,114523,5,1956,21108,3483973,213,130245,115,115091,0,1893,7728
7/30/20,Out of state,County,,,,,,787,34168,18,1888,,,,,773
2/25/21,Shasta,County,177925,15,10944,1,174,641,150257,15,8097,25,10947,0,148,773
11/30/20,Santa Cruz,County,273999,159,5226,1,44,3026,149526,155,4963,68,4558,0,26,773
6/26/20,Unknown,County,,0,1,0,0,0,4,0,1,1,3,0,0,773
11/5/20,Marin,County,260800,11,7274,0,134,1592,189439,20,7955,14,7171,0,131,773
5/25/21,Marin,County,260800,2,14011,0,232,1186,528147,3,15489,2,14053,0,227,773
10/14/20,Santa Barbara,County,456373,31,9983,2,123,1582,182741,27,11106,20,9509,0,117,773
12/14/20,Kings,County,156444,277,14454,0,106,2285,186622,318,15982,134,13491,0,97,773
4/8/21,Imperial,County,191649,24,27784,0,732,820,270716,41,30931,40,27744,0,713,773
5/17/20,Contra Costa,County,1160099,18,1317,0,37,317,28997,6,1261,19,1155,0,33,773
11/16/20,Orange,County,3228519,1027,70652,5,1605,16074,1305065,1113,82706,388,65396,0,1519,7730
12/15/20,Sacramento,County,1567975,1107,56099,10,841,12114,891904,1211,59826,772,51076,12,703,7731
1/28/21,San Francisco,County,892280,142,31653,7,408,8377,1450999,178,40096,111,31193,3,290,7733
7/6/20,Orange,County,3228519,942,28345,12,532,8756,316279,1215,31502,737,20167,0,372,7734
1/29/21,Ventura,County,852747,509,71289,8,737,7845,956379,788,84269,615,69511,9,484,7736
5/9/21,Yolo,County,223612,3,13878,0,210,1191,439505,5,13980,3,13897,0,209,774
10/15/20,Marin,County,260800,5,7008,0,130,1463,162126,16,7678,5,6912,0,99,774
5/11/21,Placer,County,400434,19,22936,0,297,1627,409609,31,23971,25,22615,1,287,774
1/5/21,Merced,County,287420,414,21447,4,278,2828,203882,402,21811,247,20051,0,230,774
8/10/20,Butte,County,217769,44,1439,1,18,746,29249,29,1091,19,1174,0,15,774
6/23/20,Monterey,County,448732,61,1771,0,13,902,29774,69,1791,53,1346,0,12,774
12/14/20,Butte,County,217769,149,6071,1,93,1554,119943,186,5808,99,5202,0,75,774
5/2/21,Orange,County,3228519,39,253456,0,5102,3584,3699636,57,308453,56,253025,4,4968,7743
6/19/21,Santa Barbara,County,456373,10,34476,1,458,440,678647,5,39795,3,34472,0,455,775
8/15/20,San Luis Obispo,County,278862,15,2655,1,21,196,76580,9,2993,39,2461,0,17,775
9/26/20,Placer,County,400434,11,3669,0,52,397,95147,5,3954,24,3551,1,42,775
6/26/21,Santa Cruz,County,273999,3,16248,0,207,272,460028,3,17019,9,16239,0,208,775
4/20/21,Santa Cruz,County,273999,12,15959,0,205,2349,390107,14,16616,47,15647,0,204,775
2/27/21,Imperial,County,191649,8,27126,0,723,272,237748,10,30018,15,26903,2,633,775
6/5/21,Orange,County,3228519,36,254803,0,5126,3789,3965969,47,310348,22,254752,10,5069,7750
2/25/21,San Francisco,County,892280,44,34132,0,513,7599,1635315,68,43451,77,34138,2,408,7753
11/9/20,Los Angeles,County,10257557,3120,332276,18,7331,74413,7079349,3638,424266,1410,320370,4,7180,77548
6/7/21,San Diego,County,3370418,80,281198,1,3771,19174,4752474,170,304018,65,280808,0,3764,7758
11/7/20,Santa Clara,County,1967585,241,27915,0,406,5220,1233673,227,32171,413,26244,8,410,7758
9/13/20,Placer,County,400434,17,3460,1,43,252,84526,7,3695,11,3291,0,38,776
6/30/21,San Luis Obispo,County,278862,9,21336,0,256,853,563599,4,23262,2,21326,0,256,776
12/27/20,Napa,County,139652,58,5899,1,27,360,149841,37,6008,69,5496,0,26,776
12/17/20,Yolo,County,223612,128,7584,1,126,1326,122360,124,7771,151,6800,2,105,776
6/13/20,California,State,40129160,3640,183770,73,5627,45204,3170029,3290,206787,3212,148855,82,4961,77603
1/8/21,Alameda,County,1685886,954,63446,11,749,13012,1476838,1062,71985,1251,59172,14,646,7763
2/15/21,Orange,County,3228519,310,243812,21,4671,12882,2939348,533,294260,317,242176,22,3586,7764
3/19/21,Los Angeles,County,10257557,423,1180260,26,23808,50915,17288253,809,1508528,613,1174818,63,22752,77648
1/21/21,Santa Clara,County,1967585,682,98425,17,1378,21653,2448887,879,110413,1033,96028,22,1062,7766
9/14/20,Placer,County,400434,30,3490,0,43,1012,85538,38,3733,11,3302,0,38,777
10/4/20,Placer,County,400434,11,3815,0,55,409,101933,7,4086,16,3664,-1,46,777
3/8/21,Placer,County,400434,38,20886,0,283,1836,323352,35,21597,32,20102,0,239,777
8/10/20,Yolo,County,223612,31,2116,0,46,351,41371,28,2268,75,1840,1,45,777
5/1/21,Del Norte,County,27558,12,1320,0,7,42,86515,7,1458,16,1292,0,6,777
5/26/20,Fresno,County,1032227,100,2777,2,43,984,22873,118,2040,0,1496,0,22,777
3/3/21,Merced,County,287420,57,28695,1,402,977,296001,81,30420,27,28625,4,393,777
5/11/20,San Mateo,County,778001,22,1787,0,71,923,26941,58,2410,36,1499,1,66,777
4/19/21,Monterey,County,448732,12,42697,0,512,2579,573312,16,48089,4,42642,0,356,777
2/7/21,San Mateo,County,778001,68,38125,5,468,2851,1035727,74,46980,160,36984,0,232,7779
9/25/20,Placer,County,400434,15,3658,1,52,819,94750,10,3949,13,3527,0,41,778
2/17/21,Placer,County,400434,32,20238,0,274,1275,301550,35,20861,38,19405,0,230,778
4/16/21,El Dorado,County,193098,14,9717,0,109,709,166591,20,9664,26,9665,0,106,778
1/25/21,San Luis Obispo,County,278862,121,17545,3,200,3536,345767,155,18632,110,16868,0,179,778
5/17/20,San Luis Obispo,County,278862,1,285,0,1,153,11592,0,332,2,242,0,1,778
3/13/21,Kings,County,156444,19,22351,1,236,284,310642,21,25701,32,22265,0,232,778
12/4/20,Napa,County,139652,113,4034,1,20,2020,121938,135,4058,72,3432,0,19,778
5/9/20,Contra Costa,County,1160099,12,1160,0,33,357,22094,7,1121,15,1039,2,31,778
1/11/21,Ventura,County,852747,1272,58547,9,534,13484,806953,1663,67795,1107,54202,1,320,7780
6/2/21,California,State,40129160,1015,3688404,16,63124,216771,66687358,1439,4413497,773,3686689,48,62092,77814
6/15/21,Orange,County,3228519,36,255154,2,5131,7350,4030588,43,310781,58,255127,2,5105,7785
7/11/20,Santa Clara,County,1967585,224,8079,0,187,3893,298176,217,9577,140,5959,0,164,7785
7/29/20,Placer,County,400434,33,2247,0,16,833,53244,43,2363,39,1798,0,14,779
5/31/20,Santa Barbara,County,456373,26,2047,0,12,488,25253,9,1965,2,1662,0,9,779
4/10/21,El Dorado,County,193098,22,9618,0,108,379,162561,28,9530,21,9549,0,106,779
12/7/20,El Dorado,County,193098,138,4030,0,9,1101,84290,124,3572,189,3275,0,8,779
6/16/20,Ventura,County,852747,82,2425,1,40,1931,58353,84,2550,20,1676,0,37,779
5/11/20,Contra Costa,County,1160099,14,1188,0,34,1123,23471,16,1144,6,1052,1,32,779
2/3/21,Ventura,County,852747,417,73446,5,785,8049,990151,644,87248,567,72124,12,526,7796
11/20/20,Alameda,County,1685886,342,28908,0,430,12971,950762,393,33840,250,27221,3,444,7798
7/4/20,Siskiyou,County,43956,3,38,0,0,5,4869,0,49,0,30,0,0,78
6/14/20,Sutter,County,105747,1,94,1,3,47,4676,1,98,1,63,0,2,78
4/15/21,Siskiyou,County,43956,8,1565,0,13,83,30388,3,1672,6,1524,0,10,78
10/25/20,Plumas,County,18997,6,84,0,0,16,4963,4,72,0,63,0,0,78
12/4/20,Trinity,County,13354,1,217,0,1,20,5270,3,207,6,172,0,0,78
8/5/20,Tehama,County,65885,7,309,0,1,171,10296,11,315,5,231,0,1,78
8/28/20,Tuolumne,County,52351,5,208,0,2,152,18865,4,268,2,176,0,1,78
3/2/21,Tuolumne,County,52351,3,3910,0,53,421,80601,2,4485,1,3908,0,53,78
6/21/21,Lake,County,64871,2,3574,0,63,201,74147,4,4168,0,3563,0,45,78
5/22/20,San Benito,County,64022,3,78,0,2,37,2460,1,83,3,64,0,2,78
2/23/21,Calaveras,County,44289,3,1898,0,48,180,33186,2,2116,1,1863,0,21,78
11/12/20,San Benito,County,64022,14,1623,0,13,301,29099,16,1871,13,1525,0,15,78
7/27/20,Lassen,County,30065,41,610,0,0,562,16029,58,735,0,503,0,0,78
11/4/20,Calaveras,County,44289,4,354,0,22,132,15482,4,388,3,290,0,19,78
6/19/21,Calaveras,County,44289,0,2191,0,56,26,45230,0,2463,1,2192,0,55,78
1/22/21,Calaveras,County,44289,7,1691,0,40,114,29144,6,1883,25,1672,0,21,78
5/21/20,Tehama,County,65885,0,4,0,1,113,1801,0,6,0,2,0,1,78
1/21/21,Amador,County,38531,31,3111,0,33,560,73302,39,3539,2,3038,0,29,78
9/12/20,Calaveras,County,44289,1,300,2,15,27,9917,0,321,4,246,2,3,78
7/17/20,Calaveras,County,44289,2,98,0,0,82,5164,4,142,4,86,0,0,78
3/18/21,Siskiyou,County,43956,1,1488,0,11,87,28075,1,1606,1,1480,0,5,78
8/1/20,Mariposa,County,17795,0,61,0,0,30,4258,1,59,1,50,0,2,78
9/26/20,Glenn,County,29348,2,597,0,3,29,6625,3,555,6,576,0,3,78
10/25/20,Glenn,County,29348,3,686,0,3,23,8556,2,646,2,652,0,3,78
6/15/20,Amador,County,38531,0,12,0,0,76,2077,1,14,0,10,0,0,78
1/8/21,Glenn,County,29348,16,1851,0,13,127,16331,21,1818,41,1680,0,9,78
5/24/20,Yuba,County,79290,0,26,0,1,52,1924,0,19,0,24,0,1,78
4/24/21,Mendocino,County,88439,2,3750,0,46,86,96058,1,4104,9,3754,0,46,78
6/8/21,Mendocino,County,88439,6,4016,0,49,296,104119,3,4403,4,4002,0,47,78
1/15/21,Lassen,County,30065,10,4792,0,13,146,87503,8,5470,20,4693,0,1,78
7/1/21,Glenn,County,29348,2,2442,0,19,25,26811,1,2507,2,2442,0,20,78
6/20/20,Calaveras,County,44289,1,38,0,0,32,2710,0,39,0,20,0,0,78
7/26/20,Colusa,County,22593,7,348,0,3,11,2817,3,315,5,270,0,2,78
9/18/20,Siskiyou,County,43956,0,152,0,0,84,11027,0,190,0,146,0,0,78
8/3/20,Colusa,County,22593,5,393,0,5,55,3213,5,361,1,336,0,2,78
6/8/20,Unknown,County,,0,1,0,0,0,4,0,1,-1,2,0,0,78
5/7/20,Butte,County,217769,1,27,0,0,87,2257,0,26,0,19,0,0,78
1/17/21,Trinity,County,13354,0,288,0,3,1,6390,0,276,0,261,0,3,78
8/19/20,Mono,County,13961,1,163,0,2,31,3674,0,156,-1,128,0,1,78
6/21/21,Yuba,County,79290,7,6172,0,51,235,75946,5,6993,5,6172,0,51,78
1/30/21,Colusa,County,22593,4,1772,0,12,14,12804,5,1616,14,1748,1,9,78
12/13/20,Plumas,County,18997,6,371,0,1,21,9406,1,328,0,291,0,0,78
10/31/20,Calaveras,County,44289,1,349,0,22,59,14933,2,380,1,280,0,18,78
1/25/21,Del Norte,County,27558,5,865,0,2,606,50635,3,928,0,855,0,2,78
12/16/20,Inyo,County,18453,13,527,0,18,104,9405,9,414,50,444,0,16,78
2/26/21,Plumas,County,18997,0,631,0,4,76,16098,0,600,2,628,0,4,78
5/24/20,Lake,County,64871,1,24,0,0,18,1900,0,19,2,12,0,0,78
4/12/21,Marin,County,260800,5,13715,0,229,2096,477752,9,15137,10,13751,-2,224,780
4/4/21,Merced,County,287420,15,29994,0,434,252,329562,12,32062,17,30048,0,427,780
11/18/20,Monterey,County,448732,226,14364,0,112,3156,235110,249,15744,120,13340,0,108,780
1/1/21,El Dorado,County,193098,52,6757,3,50,175,104660,27,6260,170,5832,1,27,780
8/12/20,Santa Clara,County,1967585,221,15484,2,227,9974,521426,318,17995,82,13002,-1,182,7800
10/19/20,Orange,County,3228519,299,59482,3,1498,10825,1043341,339,70772,258,56652,0,1396,7804
9/21/20,San Diego,County,3370418,373,46643,4,801,6807,737509,272,37352,348,44927,0,760,7806
4/11/21,Riverside,County,2468145,78,287978,1,4443,3159,2726586,90,341137,187,285269,0,4336,7808
10/3/20,Santa Clara,County,1967585,81,22575,4,334,4576,891644,86,26759,127,21672,4,309,7816
2/24/21,Riverside,County,2468145,232,282537,8,4257,10242,2408552,357,333319,218,278293,4,3603,7817
6/30/21,Placer,County,400434,18,23883,0,303,958,456649,28,25010,28,23721,0,299,782
8/19/20,San Luis Obispo,County,278862,23,2757,0,21,1892,82065,25,3107,18,2553,1,19,782
10/14/20,Solano,County,444255,35,7017,0,87,1986,175443,42,7288,25,6786,0,55,782
7/3/20,Solano,County,444255,83,2195,2,28,1153,48658,90,2135,67,1496,1,22,782
7/5/21,Fresno,County,1032227,38,102745,0,1729,1316,1346170,35,120797,80,102592,0,1727,7822
2/25/21,Sacramento,County,1567975,153,94268,3,1509,6014,1447948,199,105712,219,92961,11,1386,7822
6/22/21,San Diego,County,3370418,105,282316,2,3780,12289,4928313,177,305872,56,281867,0,3771,7823
7/11/21,Sutter,County,105747,12,9754,0,114,80,112691,10,10820,36,9728,0,114,783
4/15/21,El Dorado,County,193098,15,9703,1,109,509,165882,22,9644,14,9639,0,106,783
12/15/20,El Dorado,County,193098,155,4998,1,17,1223,91842,145,4496,95,4113,0,9,783
3/5/21,San Francisco,County,892280,34,34427,0,519,6267,1685464,48,43853,46,34526,4,430,7831
10/12/20,Placer,County,400434,21,3970,0,57,1139,109956,18,4252,21,3808,0,48,784
8/19/20,Unknown,County,,0,1,0,0,0,5,0,1,-2,2,0,0,784
7/8/20,Monterey,County,448732,143,3025,0,18,1271,42719,166,2906,16,2182,0,17,784
5/8/21,Imperial,County,191649,8,28325,0,734,99,295846,2,31678,21,28373,0,721,784
12/17/20,Alameda,County,1685886,857,45700,11,524,14894,1242306,1066,52335,797,41548,11,508,7842
11/14/20,Los Angeles,County,10257557,3121,348823,18,7423,45571,7420709,3646,443953,3657,333021,21,7269,78453
8/16/20,San Bernardino,County,2217398,151,46136,14,900,1047,452201,111,54695,493,41724,1,603,7847
2/7/21,San Francisco,County,892280,71,32909,2,454,2513,1512948,82,41724,172,32609,2,348,7848
10/10/20,Santa Clara,County,1967585,102,23332,0,347,4528,953378,102,27623,103,22354,2,330,7849
10/17/20,Santa Cruz,County,273999,13,2749,1,25,499,95777,12,2703,14,2680,-1,19,785
10/4/20,Marin,County,260800,6,6848,2,127,525,145431,3,7458,13,6741,0,91,785
5/20/20,Ventura,County,852747,35,1228,1,29,1359,27658,13,1311,18,879,1,29,785
6/15/20,Santa Barbara,County,456373,77,2833,1,22,990,36451,51,2577,5,2054,-1,16,785
11/27/20,Butte,County,217769,63,4306,1,67,782,102526,67,4017,0,3894,0,65,785
4/12/21,Sonoma,County,496668,26,29397,0,310,3195,645115,27,32293,4,29500,0,310,785
7/25/20,Orange,County,3228519,287,41155,11,770,3593,451391,364,46475,448,33978,4,561,7855
12/25/20,Sacramento,County,1567975,274,64001,15,973,1509,972654,220,68570,1034,61630,8,796,7857
9/27/20,Placer,County,400434,13,3682,1,53,342,95489,16,3970,11,3562,0,42,786
5/9/21,San Luis Obispo,County,278862,11,21022,0,255,234,514618,3,22845,7,20999,0,256,786
11/19/20,Tulare,County,484423,206,20516,1,321,2215,227244,249,23381,98,19384,-2,304,786
6/15/21,Marin,County,260800,2,14079,0,232,1093,546404,1,15571,2,14135,0,229,786
6/30/20,Solano,County,444255,102,1931,1,26,1554,44504,108,1840,179,1256,0,21,786
12/9/20,Butte,County,217769,156,5522,1,84,1341,114991,194,5240,82,4733,0,70,786
8/5/20,Santa Barbara,County,456373,60,7471,0,74,1158,102988,82,7923,6,6597,2,63,786
7/15/20,Santa Clara,County,1967585,327,9129,1,193,10761,328679,417,10778,214,6900,0,164,7860
2/11/21,Sacramento,County,1567975,248,91607,6,1447,6410,1367378,321,102274,335,89988,11,1286,7867
1/2/21,Sacramento,County,1567975,599,70767,13,1079,4620,1037616,662,76491,854,67810,10,858,7869
3/12/21,Los Angeles,County,10257557,525,1177066,39,23611,52024,16953109,914,1503344,749,1170860,93,22409,78693
10/16/20,Placer,County,400434,29,4092,0,57,1019,114676,28,4380,16,3864,1,49,787
9/22/20,Stanislaus,County,562303,30,16401,3,374,1578,158541,60,19276,45,16231,6,316,787
4/17/21,Madera,County,160089,5,16292,1,235,739,239107,8,18337,10,16260,0,231,787
2/22/21,San Luis Obispo,County,278862,32,19405,1,241,2578,409401,59,20916,20,19198,0,229,787
6/10/20,San Joaquin,County,782545,107,1944,2,47,1270,33826,108,1988,42,1282,0,41,787
7/4/20,Lassen,County,30065,0,253,0,0,4,8487,0,292,0,219,0,0,787
4/8/21,Sacramento,County,1567975,166,100404,0,1589,6120,1688585,200,113042,117,99319,17,1561,7870
4/25/21,San Bernardino,County,2217398,48,290884,3,5117,2057,2832984,39,342056,93,290357,3,4571,7871
3/6/21,San Mateo,County,778001,32,39882,2,505,2672,1207451,56,49481,79,39384,3,329,7871
6/19/20,California,State,40129160,6885,219977,79,6036,101194,3692050,8055,246393,3893,169309,68,5318,78710
5/24/21,Los Angeles,County,10257557,179,1201474,5,24444,94557,21294073,291,1540771,149,1197782,4,24201,78733
3/26/21,San Bernardino,County,2217398,83,288291,10,5021,6303,2638037,122,338450,179,285313,66,4288,7875
3/31/21,Shasta,County,177925,8,11343,1,187,568,171191,10,8541,11,11327,-5,179,788
10/29/20,Marin,County,260800,11,7160,0,132,1565,179778,12,7840,4,7083,-1,125,788
1/22/21,Marin,County,260800,57,12005,0,190,1899,347774,56,13094,37,11769,4,177,788
7/14/21,Kings,County,156444,9,23185,0,245,703,398864,13,26769,10,23142,0,246,788
5/31/21,Solano,County,444255,11,32932,0,257,665,698163,12,34620,21,32973,0,256,788
5/21/21,Shasta,County,177925,12,12239,0,200,509,202520,12,9536,23,12289,1,201,788
6/3/20,Sonoma,County,496668,11,688,0,3,873,35579,24,757,7,578,0,4,788
7/3/20,Imperial,County,191649,103,8511,4,180,1004,40565,92,8494,109,6345,0,47,788
2/3/21,Imperial,County,191649,51,26685,5,696,1073,217965,73,29399,46,26363,12,547,788
9/19/20,Butte,County,217769,2,2857,0,44,310,53351,11,2555,10,2748,1,38,788
2/21/21,Monterey,County,448732,19,41638,2,490,1021,483910,21,46766,60,41373,0,309,788
2/4/21,Los Angeles,County,10257557,3064,1138823,136,20731,86305,14909502,5266,1437259,4433,1106323,233,17396,78827
2/23/21,San Bernardino,County,2217398,184,285006,11,4826,10908,2416421,253,333431,295,280279,24,3283,7889
